location_key,date,place_id,wikidata_id,country_code,country_name,subregion1_code,subregion1_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,cumulative_tested,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
ZA_WC,2021-03-24,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,176,0,282114,11430,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-22,-6,-38,-47,-23,11,21.744444,17.666667,29.138889,0.0,15.916667,70.425497
ZA_WC,2021-03-25,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,194,1,282308,11431,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-13,11,-40,-43,-23,10,22.094444,16.35,30.155556,0.0,15.561111,67.487034
ZA_WC,2021-03-26,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,184,3,282492,11434,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-10,13,-49,-40,-21,8,20.227778,15.827778,30.994444,0.1016,14.022222,67.745539
ZA_WC,2021-03-27,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,61,8,282553,11442,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-7,14,-43,-41,-4,6,18.377778,15.011111,26.333333,1.143,11.622222,65.032913
ZA_WC,2021-03-28,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,40,1,282593,11443,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-14,9,-41,-43,-6,5,19.061111,12.883333,25.983333,0.0762,11.55,62.45426
ZA_WC,2021-03-29,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,223,3,282816,11446,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-16,2,-40,-42,-23,11,20.855556,14.283333,30.283333,0.0,13.127778,62.626968
ZA_WC,2021-03-30,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,222,3,283038,11449,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-13,7,-41,-43,-23,10,19.216667,13.038889,30.533333,0.0,12.883333,67.757165
ZA_WC,2021-03-31,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,174,9,283212,11458,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-9,14,-46,-42,-23,10,17.361111,12.927778,26.944444,0.310444,13.4,77.902195
ZA_WC,2021-04-01,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,134,6,283346,11464,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,4,38,-36,-34,-24,7,18.466667,15.116667,24.266667,0.225778,11.733333,65.208395
ZA_WC,2021-04-02,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,52,6,283398,11470,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-41,-20,-31,-55,-76,24,18.061111,14.233333,23.788889,0.1016,11.75,66.807782
ZA_WC,2021-04-03,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,77,1,283475,11471,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-14,7,-14,-47,-20,8,19.527778,11.827778,28.788889,0.0254,11.055556,58.787222
ZA_WC,2021-04-04,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,52,1,283527,11472,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-28,-11,-27,-49,-13,5,19.605556,12.705556,28.711111,0.0,14.305556,72.26476
ZA_WC,2021-04-05,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,79,0,283606,11472,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-27,-17,-33,-54,-76,23,17.794444,15.338889,26.2,1.651,15.122222,85.016913
ZA_WC,2021-04-06,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,211,4,283817,11476,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-17,4,-42,-40,-24,11,18.255556,14.466667,24.377778,3.0226,13.544444,74.720768
ZA_WC,2021-04-07,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,179,4,283996,11480,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-17,2,-38,-41,-24,12,18.255556,12.994444,25.961111,0.0254,14.066667,77.049314
ZA_WC,2021-04-08,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,154,0,284150,11480,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-16,7,-41,-42,-23,12,18.588889,14.083333,26.433333,0.0,14.122222,75.553253
ZA_WC,2021-04-09,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,155,16,284305,11496,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-17,3,-43,-42,-21,11,19.883333,13.422222,27.661111,0.1016,14.261111,70.761396
ZA_WC,2021-04-10,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,56,0,284361,11496,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-16,2,-34,-41,-5,9,19.377778,13.583333,28.294444,0.1016,14.322222,73.277793
ZA_WC,2021-04-11,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,41,10,284402,11506,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-23,-3,-40,-42,-9,7,18.816667,12.277778,28.205556,0.0762,13.811111,73.513841
ZA_WC,2021-04-12,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,206,9,284608,11515,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-23,-7,-44,-42,-22,12,19.444444,12.983333,28.216667,0.0508,13.827778,70.980619
ZA_WC,2021-04-13,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,146,1,284754,11516,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-22,-6,-44,-46,-21,12,20.376543,14.567901,30.524691,0.028222,14.049383,69.084155
ZA_WC,2021-04-14,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,190,2,284944,11518,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-22,-4,-42,-44,-21,12,19.8,13.116667,29.511111,0.1016,13.916667,70.099285
ZA_WC,2021-04-15,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,160,5,285104,11523,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-19,3,-50,-44,-21,13,18.3,14.016667,28.305556,0.141111,14.1,77.072885
ZA_WC,2021-04-16,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,161,1,285265,11524,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-18,3,-46,-41,-19,10,19.088889,14.505556,26.416667,0.0762,10.866667,59.943885
ZA_WC,2021-04-17,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,69,0,285334,11524,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-17,3,-34,-44,-5,9,18.066667,9.822222,29.761111,0.0,9.255556,59.124421
ZA_WC,2021-04-18,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,41,3,285375,11527,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-25,-2,-39,-45,-8,7,20.705556,9.988889,34.524691,0.0,8.183333,46.743145
ZA_WC,2021-04-19,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,177,4,285552,11531,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-26,-9,-54,-45,-22,14,17.316667,15.122222,22.311111,1.6764,13.188889,76.983996
ZA_WC,2021-04-20,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,146,41,285698,11572,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-22,-5,-43,-47,-21,13,18.227778,13.755556,25.55,0.9652,12.4,69.555409
ZA_WC,2021-04-21,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,154,4,285852,11576,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-20,-4,-42,-44,-21,12,17.944444,13.383333,26.172222,0.2286,13.616667,76.703131
ZA_WC,2021-04-22,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,143,6,285995,11582,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-19,0,-44,-41,-21,13,19.444444,14.895062,26.493827,0.0,14.703704,75.010856
ZA_WC,2021-04-23,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,128,2,286123,11584,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-13,10,-43,-36,-20,10,16.427778,11.377778,26.305556,0.127,11.738889,74.919298
ZA_WC,2021-04-24,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,67,0,286190,11584,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-8,15,-34,-36,-6,7,16.011111,10.711111,24.994444,0.0254,11.505556,75.349845
ZA_WC,2021-04-25,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,34,1,286224,11585,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-16,7,-38,-43,-7,6,16.8,12.577778,23.75,0.0,12.077778,74.97356
ZA_WC,2021-04-26,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,200,17,286424,11602,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-3,12,-28,-45,-41,14,16.655556,11.666667,24.905556,0.0,11.9,74.305621
ZA_WC,2021-04-27,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,51,11,286475,11613,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-14,-1,-24,-56,-71,24,16.866667,13.694444,22.938889,1.2192,13.194444,79.505926
ZA_WC,2021-04-28,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,196,4,286671,11617,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-11,8,-34,-43,-28,13,15.05,10.844444,21.25,0.6096,11.005556,77.111945
ZA_WC,2021-04-29,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,168,3,286839,11620,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-10,12,-42,-41,-28,14,14.377778,10.733333,20.155556,1.806222,10.183333,76.248608
ZA_WC,2021-04-30,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,155,1,286994,11621,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-5,18,-41,-37,-26,11,14.261111,8.738889,20.722222,2.159,8.344444,67.947509
ZA_WC,2021-05-01,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,81,2,287075,11623,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-5,19,-34,-37,-12,7,14.116667,6.9,22.85,0.0508,8.377778,68.798134
ZA_WC,2021-05-02,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,55,3,287130,11626,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-10,16,-37,-36,-4,5,16.644444,7.922222,27.472222,0.0,8.216667,59.325554
ZA_WC,2021-05-03,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,222,1,287352,11627,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-14,7,-41,-39,-20,12,19.272222,9.261111,31.288889,0.0,7.872222,48.562999
ZA_WC,2021-05-04,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,196,3,287548,11630,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-13,10,-45,-43,-19,12,19.538889,14.022222,30.688889,0.127,11.672222,61.336707
ZA_WC,2021-05-05,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,219,0,287767,11630,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-16,8,-49,-44,-20,12,16.122222,13.666667,26.177778,2.935111,13.505556,84.855649
ZA_WC,2021-05-06,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,246,6,288013,11636,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-17,10,-57,-44,-21,14,15.538889,13.716667,19.538889,40.9702,13.544444,88.263007
ZA_WC,2021-05-07,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,219,10,288232,11646,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-14,11,-56,-41,-18,12,15.677778,14.072222,18.35,14.873111,13.977778,89.753142
ZA_WC,2021-05-08,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,86,0,288318,11646,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-9,17,-49,-41,-4,9,16.105556,12.144444,20.611111,7.5692,12.688889,80.470191
ZA_WC,2021-05-09,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,67,0,288385,11646,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-12,11,-49,-44,-1,5,15.765432,11.302469,22.166667,0.282222,11.876543,77.898508
ZA_WC,2021-05-10,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,288,19,288673,11665,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-20,-2,-46,-41,-20,12,16.345679,11.179012,23.123457,0.056444,13.148148,81.627671
ZA_WC,2021-05-11,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,325,8,288998,11673,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-18,1,-44,-44,-19,13,16.006173,11.858025,23.067901,0.0,12.228395,78.410913
ZA_WC,2021-05-12,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,339,12,289337,11685,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-15,5,-40,-41,-20,12,15.185185,10.197531,22.537037,0.028222,10.95679,75.967389
ZA_WC,2021-05-13,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,222,5,289559,11690,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-15,7,-45,-42,-25,15,14.777778,9.104938,22.635802,0.028222,10.290123,75.043718
ZA_WC,2021-05-14,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,262,10,289821,11700,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-17,7,-47,-41,-24,11,16.746914,10.12963,24.95679,0.028222,10.506173,67.240704
ZA_WC,2021-05-15,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,98,6,289919,11706,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-23,0,-66,-46,-14,14,16.228395,13.246914,24.277778,10.131778,13.166667,82.260802
ZA_WC,2021-05-16,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,53,3,289972,11709,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-22,2,-50,-44,-6,8,13.493827,10.049383,19.938272,17.469556,8.907407,73.93265
ZA_WC,2021-05-17,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,324,2,290296,11711,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-20,-2,-44,-41,-19,11,12.351852,7.518519,18.888889,0.987778,7.722222,73.458938
ZA_WC,2021-05-18,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,298,9,290594,11720,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-20,-2,-45,-44,-19,12,13.216049,6.660494,22.876543,0.0,7.845679,70.114324
ZA_WC,2021-05-19,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,317,10,290911,11730,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-19,1,-43,-42,-19,13,13.82716,7.209877,23.635802,0.028222,7.62963,66.963983
ZA_WC,2021-05-20,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,264,0,291175,11730,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-28,-3,-61,-46,-22,17,12.648148,9.759259,21.438272,10.06475,9.061728,79.110779
ZA_WC,2021-05-21,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,326,15,291501,11745,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-19,5,-51,-39,-17,13,12.87037,8.092593,16.91358,14.054667,7.512346,70.07062
ZA_WC,2021-05-22,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,149,3,291650,11748,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-16,5,-39,-42,-4,11,11.246914,5.444444,18.154321,0.338667,5.518519,67.990493
ZA_WC,2021-05-23,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,74,3,291724,11751,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-23,0,-36,-45,-5,8,13.932099,6.055556,24.611111,0.028222,7.598765,65.986344
ZA_WC,2021-05-24,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,417,13,292141,11764,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-23,-4,-45,-39,-18,13,17.395062,9.932099,25.333333,0.0,7.734568,54.374486
ZA_WC,2021-05-25,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,368,1,292509,11765,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-14,11,-45,-44,-17,13,15.243056,11.243056,24.333333,0.254,11.354167,77.741483
ZA_WC,2021-05-26,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,390,9,292899,11774,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-10,14,-37,-40,-17,12,13.743056,9.1875,21.291667,0.0,9.208333,74.15674
ZA_WC,2021-05-27,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,400,15,293299,11789,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-9,22,-44,-37,-16,12,14.5,9.938272,20.802469,0.028222,9.067901,70.023289
ZA_WC,2021-05-28,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,384,4,293683,11793,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-8,21,-50,-34,-14,11,16.401235,13.222222,21.037037,4.854222,11.438272,72.932163
ZA_WC,2021-05-29,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,175,10,293858,11803,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-2,23,-45,-36,-1,9,14.771605,12.222222,20.320988,5.672667,11.530864,81.229176
ZA_WC,2021-05-30,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,73,6,293931,11809,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-9,19,-38,-39,-1,6,12.728395,7.728395,19.549383,3.330222,9.197531,79.21626
ZA_WC,2021-05-31,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,558,2,294489,11811,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-12,13,-48,-37,-16,12,12.944444,8.703704,19.339506,0.508,9.777778,81.248913
ZA_WC,2021-06-01,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,470,9,294959,11820,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-10,16,-39,-39,-15,12,13.314815,9.444444,18.679012,1.157111,10.333333,82.279125
ZA_WC,2021-06-02,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,471,3,295430,11823,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-10,15,-36,-41,-16,12,13.308642,7.444444,19.358025,0.112889,10.358025,82.44142
ZA_WC,2021-06-03,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,424,14,295854,11837,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-9,19,-38,-40,-16,12,14.722222,10.753086,19.91358,0.479778,9.54321,71.434833
